g1,g2,id1,id2,r,n_lines,pDockQ,ge1,ge2,identity,corum
USP5,CORO1B,P45974,Q9BR76,0.08538513630628586,1178,0.41922829,-1.3568371534347534,0.09084808081388474,0.13752913752913754,False
IER3,TMX2,P46695,Q9Y320,0.0038669132627546787,1178,0.33462459,-0.1552739292383194,-0.24872562289237976,0.13513513513513514,False
RPL5,RPL21,P46777,P46778,0.0449482724070549,349,0.37814978,-2.5500059127807617,-2.721560478210449,0.15151515151515152,False
RPL18A,RPL21,Q02543,P46778,0.10754303634166718,349,0.47938794,-2.4688665866851807,-2.721560478210449,0.21022727272727273,False
RPL28,RPL32,P46779,P62910,0.11398351937532425,1178,0.5610175,-0.8013965487480164,-2.273359537124634,0.19708029197080293,False
CAPZA2,CAPZB,P47755,P47756,0.053698454052209854,1178,0.72849507,-0.0750824362039566,-1.0489094257354736,0.22727272727272727,False
CAPZA2,CRACD,P47755,Q6ZU35,-0.04949866235256195,1178,0.28812803,-0.0750824362039566,-0.1363195925951004,0.0681265206812652,False
CAPZA2,KIAA1671,P47755,Q9BY89,0.04195510968565941,1178,0.25176468,-0.0750824362039566,-0.007336379960179329,0.05204872646733112,False
MARS1,QARS1,P56192,P47897,0.08301032334566116,1178,0.23947309,-1.6941947937011719,-1.6815320253372192,0.19444444444444445,True
TGM7,QARS1,Q96PF1,P47897,-0.0387183278799057,1178,0.35867916,-0.10129033774137497,-1.6815320253372192,0.18193548387096775,False
LARS1,QARS1,Q9P2J5,P47897,-0.016084637492895126,1178,0.38096278,-1.649951457977295,-1.6815320253372192,0.15816326530612246,True
GJA8,CTXN3,P48165,Q4LDR2,0.05344272404909134,1178,0.33689912,-0.045923665165901184,0.006919625215232372,0.06466512702078522,False
GJA8,COX20,P48165,Q5RI15,-0.09835109114646912,1178,0.25467479,-0.045923665165901184,-0.4836638271808624,0.09237875288683603,False
GJA8,TMEM107,P48165,Q6UX40,0.006337808445096016,1178,0.31849237,-0.045923665165901184,0.011205784976482391,0.09930715935334873,False
GJA8,ARL6IP6,P48165,Q8N6S5,-0.09248311072587967,1178,0.23728946,-0.045923665165901184,-0.09260650724172592,0.13163972286374134,False
GJA8,CYBC1,P48165,Q9BQA9,-0.07607471197843552,1178,0.33531694,-0.045923665165901184,0.0799885019659996,0.12933025404157045,False
GJA8,TMEM121,P48165,Q9BTD3,-0.08063913881778717,1178,0.36945873,-0.045923665165901184,-0.025715721771121025,0.18937644341801385,False
GJA8,CXCL16,P48165,Q9H2A7,0.002708614571020007,1178,0.25538475,-0.045923665165901184,0.04718900844454765,0.16166281755196305,False
GJA8,SMCO4,P48165,Q9NRQ5,0.023528899997472763,1178,0.23649856,-0.045923665165901184,-0.006934805307537317,0.03926096997690531,False
RFX2,RFX6,P48378,Q8HWS3,-0.03638928756117821,1178,0.44654193,-0.09301184117794037,-0.03731025382876396,0.23168103448275862,False
PIP4K2A,MEX3B,P48426,Q6ZN04,-0.062120601534843445,1178,0.43322294,0.11477640271186829,-0.106512650847435,0.15992970123022848,False
LSS,CIB1,P48449,Q99828,0.02345346286892891,1178,0.45239845,-0.057275090366601944,-0.0184027012437582,0.08196721311475409,False
GCLC,GCLM,P48506,P48507,0.5424279570579529,1178,0.55821772,-0.06722057610750198,-0.04119046404957771,0.11616954474097331,False
GCLM,OSGIN1,P48507,Q9UJX0,0.06656742841005325,1178,0.34894578,-0.04119046404957771,0.052101172506809235,0.129979035639413,False
CD151,TMEM139,P48509,Q8IV31,0.016244685277342796,1178,0.28600077,-0.15538795292377472,0.061919089406728745,0.1857707509881423,False
CSNK1D,GAPVD1,P48730,Q14C86,-0.054785773158073425,1178,0.38082557,0.03290076553821564,-0.05329550430178642,0.08998646820027063,False
CSNK1D,ZNF618,P48730,Q5T7W0,0.004677888005971909,1178,0.59938122,0.03290076553821564,0.03341122344136238,0.11425576519916142,False
CSNK1D,ZBTB8A,P48730,Q96BR9,-0.04671778157353401,1178,0.2629177,0.03290076553821564,-0.03165227174758911,0.17006802721088435,False
LNX1,TDO2,Q8TBB1,P48775,-0.12473355978727341,1178,0.24160357,-0.03482906520366669,0.03371042013168335,0.1346153846153846,False
TXN2,RPIA,Q99757,P49247,0.2004050612449646,1178,0.46070666,-0.11095912754535675,-0.3310123682022095,0.14469453376205788,False
RPIA,C14orf119,P49247,Q9NWQ9,0.05985870957374573,1178,0.35317973,-0.3310123682022095,-0.11386135965585709,0.13183279742765272,False
NASP,ASF1B,P49321,Q9NVP2,0.18425509333610535,1178,0.57549661,-0.5193023681640625,-0.19334132969379425,0.08629441624365482,True
NASP,ASF1A,P49321,Q9Y294,0.10163821280002594,1178,0.5153781,-0.5193023681640625,-0.11096007376909256,0.08121827411167512,True
CCDC24,FNTB,Q8N4L8,P49356,0.004369489848613739,1178,0.2781125,-0.040189579129219055,-0.6770198941230774,0.17620137299771166,False
CCT3,GEMIN4,P49368,P57678,-0.045800331979990005,1178,0.29641363,-2.1431899070739746,-0.6803281307220459,0.13137996219281664,False
CCT3,CCT6B,P49368,Q92526,0.041052062064409256,1178,0.65418874,-2.1431899070739746,-0.09621933102607727,0.28807339449541286,False
MRPL13,MRPL19,Q9BYD1,P49406,0.5856114625930786,1178,0.25541285,-0.194338858127594,-0.34109026193618774,0.1506849315068493,False
CDC34,SIAH1,P49427,Q8IUQ4,-0.012243746779859066,1178,0.2966012,0.0396389402449131,0.03499428927898407,0.1524822695035461,False
CYB561,EFNA5,P49447,P52803,0.006285110488533974,1178,0.28780285,-0.23183859884738922,-0.01949356123805046,0.21115537848605578,False
CYB561,BNIP1,P49447,Q12981,0.0030363728292286396,1178,0.33105643,-0.23183859884738922,-0.669120192527771,0.18725099601593626,False
CYB561,STX3,P49447,Q13277,-0.028397364541888237,1178,0.23887891,-0.23183859884738922,0.03789303079247475,0.14186851211072665,False
CYB561,FKBP8,P49447,Q14318,0.09349160641431808,1178,0.30288361,-0.23183859884738922,-0.13637715578079224,0.1553398058252427,False
CYB561,EBP,P49447,Q15125,0.02157473936676979,1178,0.49793763,-0.23183859884738922,0.047918833792209625,0.20717131474103587,False
CYB561,TMEM179B,P49447,Q7Z7N9,0.09933098405599594,1178,0.4354146,-0.23183859884738922,-0.11443796753883362,0.19123505976095617,False
CYB561,SERP2,P49447,Q8N6R1,0.009059371426701546,1178,0.24400366,-0.23183859884738922,0.055590759962797165,0.07171314741035857,False
CYB561,CMTM2,P49447,Q8TAZ6,0.10398317128419876,1178,0.23055039,-0.23183859884738922,0.060115523636341095,0.20717131474103587,False
CYB561,EDA,P49447,Q92838,0.07695823162794113,1178,0.34333459,-0.23183859884738922,-0.06938301771879196,0.1329923273657289,False
CYB561,TM4SF18,P49447,Q96CE8,-0.07881730049848557,1178,0.53640976,-0.23183859884738922,-0.0803748145699501,0.1752988047808765,False
CYB561,SEC22A,P49447,Q96IW7,-0.01728687435388565,1178,0.47286035,-0.23183859884738922,-0.08306688815355301,0.20846905537459284,False
CYB561,RNF5,P49447,Q99942,0.015544790774583817,1177,0.35173652,-0.23183859884738922,-0.03679965063929558,0.1553784860557769,False
CYB561,ZDHHC7,P49447,Q9NXF8,-0.11255921423435211,1178,0.41999836,-0.23183859884738922,-0.09331699460744858,0.12987012987012986,False
CYB561,SLC39A1,P49447,Q9NY26,0.03382571414113045,1178,0.27159788,-0.23183859884738922,-0.01769443042576313,0.2037037037037037,False
CYB561,ERG28,P49447,Q9UKR5,-0.0006720585515722632,1178,0.4331926,-0.23183859884738922,-0.009785575792193413,0.17928286852589642,False
CYB561,UBE2J1,P49447,Q9Y385,0.009600238874554634,1178,0.36107536,-0.23183859884738922,-0.04373384639620781,0.13522012578616352,False
PSMB3,PSMA6,P49720,P60900,0.28630971908569336,1178,0.4066907,-2.682792901992798,-2.800093650817871,0.17073170731707318,True
PSMB2,PSMB7,P49721,Q99436,0.1515371948480606,1178,0.30443497,-1.965756893157959,-1.3106693029403687,0.16606498194945848,True
VPS41,TGFBRAP1,P49754,Q8WUH2,0.09607896953821182,1178,0.5832716,-0.5021218061447144,-0.28079837560653687,0.19651162790697674,False
VPS41,VPS16,P49754,Q9H269,0.3805869221687317,1178,0.51612202,-0.5021218061447144,-0.41593122482299805,0.1955503512880562,True
VPS41,VPS18,P49754,Q9P253,0.5144008994102478,1178,0.58254363,-0.5021218061447144,-0.8895872235298157,0.18602261048304214,True
TMED10,TMED1,P49755,Q13445,0.0219398383051157,1178,0.66543759,-0.6425300240516663,-0.031133117154240608,0.2290748898678414,False
TMED2,TMED10,Q15363,P49755,0.6913589239120483,1178,0.63798367,-0.576653003692627,-0.6425300240516663,0.2191780821917808,False
TMED10,TMED5,P49755,Q9Y3A6,0.05837889760732651,1178,0.68157218,-0.6425300240516663,-0.11422838270664215,0.24017467248908297,False
TMED10,TMED3,P49755,Q9Y3Q3,0.027894221246242523,1178,0.67288242,-0.6425300240516663,0.03607156500220299,0.2328767123287671,False
SRPK2,CLK2,P78362,P49760,0.0570862852036953,1178,0.27547063,-0.03751474991440773,-0.40129372477531433,0.19476744186046513,False
U2AF1,CLK2,Q01081,P49760,0.12321332842111588,1178,0.24645189,-1.7390899658203125,-0.40129372477531433,0.12424849699398798,False
ZNF558,CLK2,Q96NG5,P49760,0.02911723405122757,1178,0.28244875,0.0768136978149414,-0.40129372477531433,0.156312625250501,False
CLK3,ZNF777,P49761,Q9ULD5,0.02874605730175972,1178,0.2565899,-0.01834220439195633,-0.0422440804541111,0.1371841155234657,False
TAF6,TAF3,P49848,Q5VWG9,0.36678701639175415,1178,0.4574941,-1.4066530466079712,-0.2480834275484085,0.16792249730893433,True
TAF9B,TAF6,Q9HBM6,P49848,-0.036200232803821564,1178,0.64555059,0.044965293258428574,-1.4066530466079712,0.11816838995568685,True
SCAND1,ZNF165,P57086,P49910,-0.02390207350254059,1178,0.59115426,-0.2130463719367981,0.03909750282764435,0.11752577319587629,False
MRE11,RAD50,P49959,Q92878,0.5358570218086243,1178,0.58471416,-0.3579009175300598,-0.017021965235471725,0.13490853658536586,True
EMD,ZNF232,P50402,Q9UNY5,-0.010254936292767525,1178,0.27530525,0.16836243867874146,0.019151106476783752,0.15090090090090091,False
LHX2,MORN3,P50458,Q6PF18,-0.025906125083565712,1178,0.24205589,0.10475849360227585,0.2002219408750534,0.16009852216748768,False
VASP,ABI1,P50552,Q8IZP0,0.14629200100898743,1178,0.46640962,-0.11174175888299942,-0.08932019770145416,0.15748031496062992,False
DNM2,SEC23A,P50570,Q15436,-0.028546372428536415,1178,0.24315882,-1.1639693975448608,-0.16737113893032074,0.18045977011494252,False
RPL18A,RPL14,Q02543,P50914,0.17894969880580902,1178,0.50345914,-2.4688665866851807,-1.9426994323730469,0.17674418604651163,False
RPL6,RPL14,Q02878,P50914,0.1470329314470291,349,0.37238656,-2.330833673477173,-1.9426994323730469,0.1701388888888889,False
CCT4,CCT8,P50991,P50990,0.15054644644260406,1178,0.68863136,-2.160385847091675,-1.6886985301971436,0.2846715328467153,True
CCT2,CCT8,P78371,P50990,0.1847807615995407,1178,0.64499976,-1.4407544136047363,-1.6886985301971436,0.27007299270072993,True
CCT6B,CCT8,Q92526,P50990,0.049181438982486725,1178,0.67210633,-0.09621933102607727,-1.6886985301971436,0.2427007299270073,False
FXR2,CALCOCO2,P51116,Q13137,0.0565454475581646,1178,0.52578526,-0.06464704871177673,-0.0011222225148230791,0.1589895988112927,False
RAB28,PLEKHF2,P51157,Q9H8W4,0.042352840304374695,1178,0.29332125,-0.0486886240541935,-0.10347121953964233,0.18875502008032127,False
RPH3A,RAB27A,Q9Y2J0,P51159,-0.08636386692523956,1178,0.49563909,0.08740133047103882,0.04198683053255081,0.0994236311239193,False
MRPS9,DAP3,P82933,P51398,0.5308613181114197,1178,0.35759157,-0.30211055278778076,-0.6680818796157837,0.20854271356783918,False
DAP3,MRPS7,P51398,Q9Y2R9,0.5376742482185364,1178,0.52502275,-0.6680818796157837,-0.44160547852516174,0.1407035175879397,False
BLK,ZMAT1,P51451,Q5H9K5,-0.06647396087646484,1178,0.26818147,0.13006269931793213,0.09270346164703369,0.15047021943573669,False
UBE2D1,MKRN3,P51668,Q13064,-0.060436222702264786,1178,0.55371319,0.019335202872753143,0.0910174697637558,0.09664694280078895,False
UBE2D1,DTX2,P51668,Q86UW9,-0.019692547619342804,1178,0.53104213,0.019335202872753143,-0.10150662064552307,0.08842443729903537,False
UBE2D1,TRIM50,P51668,Q86XT4,-0.12278711795806885,1178,0.61318499,0.019335202872753143,-0.07993384450674057,0.09856262833675565,False
UBE2D1,DTX3,P51668,Q8N9I9,0.02081969380378723,1178,0.51159468,0.019335202872753143,-0.159387469291687,0.11527377521613832,False
UBE2D1,ARRDC3,P51668,Q96B67,0.103593610227108,1178,0.30484312,0.019335202872753143,0.18828076124191284,0.10869565217391304,False
UBE2D1,RNF125,P51668,Q96EQ8,-0.20224523544311523,1178,0.50355985,0.019335202872753143,0.051512278616428375,0.12931034482758622,False
UBE2D1,RNF185,P51668,Q96GF1,-0.02061789482831955,1178,0.45879464,0.019335202872753143,-0.05660170689225197,0.15625,False
UBE2D1,RNF5,P51668,Q99942,-0.059545859694480896,1177,0.49531665,0.019335202872753143,-0.03679965063929558,0.14444444444444443,False
CCR4,TRARG1,P51679,Q8IXB3,-0.0024787168949842453,1178,0.25061389,0.020221998915076256,0.1277216672897339,0.1527777777777778,False
ZXDC,SUOX,Q2QGD7,P51687,0.03853575512766838,1178,0.31884295,-0.06916772574186325,-0.24886463582515717,0.15734265734265734,False
SUOX,CYB5R2,P51687,Q6BCY4,0.07361015677452087,1178,0.34047568,-0.24886463582515717,0.04906744882464409,0.13027522935779817,False
AFF1,ELL3,P51825,Q9HB65,-0.07002197206020355,1178,0.41338102,-0.01663043349981308,-0.07154614478349686,0.10082644628099173,True
HDGF,YWHAE,P51858,P62258,-0.030012885108590126,1162,0.27282075,-0.05911786109209061,-0.38533174991607666,0.19215686274509805,False
HNRNPM,RTCB,P52272,Q9Y3I0,0.1357795149087906,1178,0.33242809,-0.9146052598953247,-0.6009313464164734,0.17397260273972603,False
RRAS2,RAP1GDS1,P62070,P52306,0.06003852188587189,1178,0.60774681,-0.07361087203025818,0.040560804307460785,0.10049423393739704,False
RAP1GDS1,RAB6B,P52306,Q9NRW1,-0.034193217754364014,1178,0.30303881,0.040560804307460785,-0.0676325336098671,0.11532125205930807,False
RAP1GDS1,MBIP,P52306,Q9NS73,-0.008349438197910786,1178,0.28216055,0.040560804307460785,-0.12117660045623779,0.14662273476112025,False
PLEKHB1,RAP1GDS1,Q9UF11,P52306,-0.08578654378652573,1178,0.36456801,-0.05849306657910347,0.040560804307460785,0.10873146622734761,False
RAP1GDS1,PUF60,P52306,Q9UHX1,-0.08646144717931747,1178,0.30680185,0.040560804307460785,-2.6553456783294678,0.19934102141680396,False
RAP2C,RAP1GDS1,Q9Y3L5,P52306,0.030742410570383072,1178,0.48177127,0.12347866594791412,0.040560804307460785,0.08401976935749589,False
ZNF143,ZNF512B,P52747,Q96KM6,-0.030268199741840363,1178,0.416218,-0.5517442226409912,0.04203435033559799,0.14798206278026907,False
GPR151,EFNA5,Q8TDV0,P52803,0.025666682049632072,1178,0.26437026,-0.062395233660936356,-0.01949356123805046,0.11933174224343675,False
LBX1,TBCEL,P52954,Q5QJ74,-0.05561474338173866,1178,0.35949719,-0.026399103924632072,0.0071348585188388824,0.1650943396226415,False
SMG9,ARFIP2,Q9H0W8,P53365,-0.09579150378704071,1178,0.23749341,-0.09135487675666809,0.1658092588186264,0.1519230769230769,False
SH3GLB1,ARFIP2,Q9Y371,P53365,0.06452412903308868,1178,0.66688733,-0.05537145957350731,0.1658092588186264,0.17534246575342466,False
CEBPG,ATF5,P53567,Q9Y2D1,0.06832995265722275,1178,0.67829679,-0.021415704861283302,-0.1093577966094017,0.11702127659574468,False
ACTG1,CLTCL1,P63261,P53675,0.01735822483897209,1178,0.38298659,-0.7161232233047485,-0.19710640609264374,0.08475609756097562,False
CLNS1A,LSM2,P54105,Q9Y333,0.05122668296098709,1178,0.5689577,-1.4095414876937866,-2.2870986461639404,0.10126582278481013,False
LARS1,RARS1,Q9P2J5,P54136,0.08068220317363739,1178,0.36654335,-1.649951457977295,-0.7889400124549866,0.1360544217687075,True
HAP1,ZNF648,P54257,Q5T619,0.036045338958501816,1178,0.49464296,-0.32508423924446106,-0.16403481364250183,0.16840536512667661,False
ATN1,P4HA3,P54259,Q7Z4N8,0.020994815975427628,1178,0.23343603,-0.1010000929236412,-0.057534780353307724,0.11680672268907563,False
AZIN2,OAZ1,Q96A70,P54368,-0.024919895455241203,1178,0.35697188,0.03986174240708351,-0.10832352936267853,0.12173913043478261,False
CPSF7,PRKAA2,Q8N684,P54646,-0.05312412232160568,1178,0.23760233,-0.18504957854747772,-0.15038689970970154,0.17391304347826086,False
UBL7,RAD23A,Q96S82,P54725,0.06806649267673492,1178,0.24035367,-0.04796607792377472,-0.19529052078723907,0.20526315789473684,False
STX12,NAPA,Q86Y82,P54920,-0.10683082789182663,1178,0.36609794,-0.050052057951688766,-1.347333312034607,0.18305084745762712,False
DRG2,NAB2,P55039,Q15742,0.02604282647371292,1178,0.25530176,-0.11710307002067566,-0.014108515344560146,0.16952380952380952,False
VCP,YOD1,P55072,Q5VVQ6,-0.006045068148523569,1178,0.26991387,-2.5106303691864014,-0.04503648728132248,0.13399503722084366,False
MFAP1,MCRS1,P55081,Q96EZ8,0.07554986327886581,1178,0.26748072,-1.7876204252243042,-0.6710070371627808,0.1774891774891775,False
ABI1,NCKAP1L,Q8IZP0,P55160,0.009024868719279766,1178,0.60121086,-0.08932019770145416,-0.1577960103750229,0.12067435669920142,False
ELL,EAF1,P55199,Q96JC9,0.16711577773094177,1178,0.7178735,-1.2782223224639893,-0.43194735050201416,0.13526570048309178,True
BRPF1,ING5,P55201,Q8WYH8,0.34311315417289734,1178,0.68189107,-0.23450712859630585,0.022083712741732597,0.07907742998352553,True
LNX1,CASP6,Q8TBB1,P55212,-0.042233049869537354,1178,0.26725998,-0.03482906520366669,0.012762797065079212,0.10027472527472528,False
CDKN2D,ZNF396,P55273,Q96N95,-0.020336568355560303,1178,0.31279748,-0.05516837164759636,-0.016155952587723732,0.12835820895522387,False
PRMT2,RBM12,P55345,Q9NTZ6,-0.059382420033216476,1178,0.30311139,-0.12625840306282043,-0.26375341415405273,0.11266094420600858,False
PKNOX1,FAM110B,P55347,Q8TC76,0.024059945717453957,1178,0.3033225,0.004301803186535835,-0.019006475806236267,0.1811926605504587,False
SEC13,WDR59,P55735,Q6PJI9,0.025434130802750587,1178,0.69746327,-1.4939098358154297,-0.3217611312866211,0.11293634496919917,True
MARS1,AIMP2,P56192,Q13155,0.004611562006175518,1178,0.44925496,-1.6941947937011719,-0.16126829385757446,0.10777777777777778,True
MARS1,LARS1,P56192,Q9P2J5,0.0016408894443884492,1178,0.71211478,-1.6941947937011719,-1.649951457977295,0.17006802721088435,True
TCL1A,TRMT61A,P56279,Q96FX7,0.022543780505657196,1178,0.35019134,0.027084955945611,-0.18354345858097076,0.12802768166089964,False
POLE2,ZNF620,P56282,Q6ZNG0,0.07202111929655075,1178,0.32021953,-1.6085165739059448,0.1419260948896408,0.16698292220113853,False
HDAC4,KRT31,P56524,Q15323,0.02820844203233719,1178,0.23053689,-0.07841730117797852,-0.2508959472179413,0.10977859778597786,False
EIF6,BCCIP,P56537,Q9P287,0.11123575270175934,1178,0.31714579,-1.4460750818252563,-0.5736868977546692,0.14968152866242038,False
KLF3,CTBP2,P57682,P56545,0.021921459585428238,1178,0.5431323,0.0368611104786396,-0.218623548746109,0.15056179775280898,False
EGLN3,CTBP2,Q9H6Z9,P56545,0.012589098885655403,1178,0.25913513,-0.02029956877231598,-0.218623548746109,0.15280898876404495,False
TMEM50B,SLC16A13,P56557,Q7RTY0,0.05381498858332634,1178,0.45758798,-0.1924169808626175,0.04383929446339607,0.11267605633802817,False
TMEM50B,GPR152,P56557,Q8TDT2,-0.10114025324583054,1178,0.46737811,-0.1924169808626175,-0.07044405490159988,0.09361702127659574,False
PEX3,PEX16,P56589,Q9Y5Y5,0.22318609058856964,1178,0.53358508,0.009894021786749363,-0.08807103335857391,0.18230563002680966,False
NME5,DYDC1,P56597,Q8WWB3,0.07721823453903198,1178,0.62845786,-0.12206131964921951,-0.20145422220230103,0.16981132075471697,False
PMP22,CLDN6,Q01453,P56747,0.009386226534843445,1178,0.4380642,0.05782945081591606,-0.20946165919303894,0.18181818181818182,False
MS4A3,CLDN6,Q96HJ5,P56747,-0.10379257798194885,1178,0.23935578,0.005369850434362888,-0.20946165919303894,0.16818181818181818,False
GPR152,EDDM3B,Q8TDT2,P56851,-0.07353579998016357,1178,0.25504022,-0.07044405490159988,-0.05689993500709534,0.09148936170212765,False
CLDN18,PMP22,P56856,Q01453,0.009827311150729656,1178,0.38049593,0.08856320381164551,0.05782945081591606,0.19157088122605365,False
CLDN20,ANKRD46,P56880,Q86W74,0.024160301312804222,1178,0.23130734,0.056402403861284256,0.11606259644031525,0.17105263157894737,False
CLDN20,TMEM239,P56880,Q8WW34,0.019855091348290443,1178,0.33382914,0.056402403861284256,-0.04025276005268097,0.2054794520547945,False
WDR4,METTL1,P57081,Q9UBP6,0.6697290539741516,1178,0.70463097,-0.21900160610675812,-0.45780009031295776,0.16990291262135923,False
ZNF174,SCAND1,Q15697,P57086,-0.0845281332731247,1178,0.61176711,-0.14353905618190765,-0.2130463719367981,0.14496314496314497,False
ZNF394,SCAND1,Q53GI3,P57086,0.02550382912158966,1178,0.61685832,-0.16386879980564117,-0.2130463719367981,0.11229946524064172,False
ZSCAN18,SCAND1,Q8TBC5,P57086,-0.026910346001386642,1178,0.62962248,-0.05563967674970627,-0.2130463719367981,0.11372549019607843,False
SCAND1,ZNF396,P57086,Q96N95,0.12116388976573944,1178,0.61439669,-0.2130463719367981,-0.016155952587723732,0.1701492537313433,False
SCAND1,ZKSCAN3,P57086,Q9BRR0,-0.09155476838350296,1178,0.66526891,-0.2130463719367981,-0.048752561211586,0.10780669144981413,False
ZNF446,SCAND1,Q9NWS9,P57086,0.022416995838284492,1178,0.66484257,-0.01591249741613865,-0.2130463719367981,0.12,False
ZSCAN32,SCAND1,Q9NX65,P57086,-0.05978259816765785,1178,0.6574715,0.013772576116025448,-0.2130463719367981,0.08321377331420372,False
SCAND1,ZKSCAN7,P57086,Q9P0L1,0.0031904096249490976,1178,0.63754956,-0.2130463719367981,0.039892058819532394,0.08620689655172414,False
TMEM33,SLC29A2,P57088,Q14542,-0.04035134240984917,1178,0.3378377,0.04269135370850563,-0.25381049513816833,0.16228070175438597,False
DDX20,GEMIN4,Q9UHI6,P57678,0.3438536524772644,1178,0.62242015,-1.2978664636611938,-0.6803281307220459,0.18525519848771266,True
KLF3,FHL3,P57682,Q13643,-0.05665598809719086,1178,0.2938135,0.0368611104786396,0.016451235860586166,0.1565217391304348,False
MMGT1,TAS2R19,Q8N4V1,P59542,-0.01059200894087553,1178,0.2648468,-0.2750959098339081,0.09755035489797592,0.11371237458193979,False
TAS2R19,TMEM167B,P59542,Q9NRX6,0.09039975702762604,1178,0.2309176,0.09755035489797592,-0.04511719569563866,0.07023411371237458,False
APPBP2,SELENOV,Q92624,P59797,-0.010442887432873249,1178,0.3063596,-0.10429910570383072,0.030569378286600113,,False
ARPC4,ARPC1A,P59998,Q92747,0.0551762729883194,1178,0.65373956,-0.6700349450111389,-0.08079193532466888,0.11351351351351352,False
AQP6,CD81,Q13520,P60033,0.024832457304000854,1178,0.23172903,-0.07723511010408401,0.06125609949231148,0.17375886524822695,False
CD81,GPR152,P60033,Q8TDT2,0.03983661159873009,1178,0.2798705,0.06125609949231148,-0.07044405490159988,0.12340425531914893,False
CD81,SLC26A6,P60033,Q9BXS9,-0.0030707961414009333,1178,0.23812632,0.06125609949231148,-0.053526438772678375,0.09881422924901186,False
IMP3,NANOS3,Q9NV31,P60323,-0.003754268167540431,1178,0.2662683,-1.2711772918701172,-0.17856980860233307,0.17391304347826086,False
ATP23,KRTAP10-1,Q9Y6H3,P60331,-0.03764180839061737,1059,0.28018845,-0.42587748169898987,-0.30071553587913513,0.14893617021276595,False
TNPO3,KRTAP10-8,Q9Y5L0,P60410,0.009267004206776619,1178,0.23321215,-1.3967753648757935,0.010718057863414288,0.08775731310942579,False
PPP4C,PPP4R3A,P60510,Q6IN85,0.17252826690673828,1178,0.52982425,-1.1483701467514038,-0.25141993165016174,0.10324129651860744,False
PPP4C,PPP4R2,P60510,Q9NY27,0.10696841776371002,1178,0.42539728,-1.1483701467514038,-0.6352517008781433,0.16546762589928057,True
ACTB,PPIA,P60709,P62937,0.0667090192437172,1059,0.36715018,-0.6299494504928589,-0.8390113711357117,0.104,False
ACTB,YWHAZ,P60709,P63104,-0.1338648647069931,349,0.33997754,-0.6299494504928589,-0.6822043657302856,0.152,False
ACTB,UBE2I,P60709,P63279,-0.07404674589633942,1178,0.26988671,-0.6299494504928589,-2.037322521209717,0.112,False
ACTB,CAP1,P60709,Q01518,0.3262166678905487,1178,0.65345331,-0.6299494504928589,-0.3487294316291809,0.1726315789473684,False
ACTB,LIMA1,P60709,Q9UHB6,0.018355373293161392,1178,0.41341249,-0.6299494504928589,-0.005103523377329111,0.11198945981554677,False
PSMA6,POLR2L,P60900,P62875,-0.0632198303937912,1178,0.25066955,-2.800093650817871,-2.3568618297576904,0.08943089430894309,False
PSMA6,TEPSIN,P60900,Q96N21,-0.020694319158792496,1178,0.30093658,-2.800093650817871,-0.18230193853378296,0.10476190476190476,False
RAB2A,BLZF1,P61019,Q9H2G9,0.023183772340416908,1178,0.30440491,0.004719455726444721,-0.06912608444690704,0.15,False
UBE2D3,DTX3,P61077,Q8N9I9,0.06120968610048294,1178,0.54196442,-0.7190125584602356,-0.159387469291687,0.12968299711815562,False
UBE2D3,RNF5,P61077,Q99942,0.17665980756282806,1177,0.46019905,-0.7190125584602356,-0.03679965063929558,0.16111111111111112,False
PPA1,UBE2M,Q15181,P61081,0.04703293368220329,1178,0.28582145,-0.8931183218955994,-1.2070538997650146,0.1453287197231834,False
UBE2K,TRIM50,P61086,Q86XT4,-0.13136522471904755,1178,0.44431338,-0.17089329659938812,-0.07993384450674057,0.1375770020533881,False
UBE2K,SIAH1,P61086,Q8IUQ4,0.13326284289360046,1178,0.5029899,-0.17089329659938812,0.03499428927898407,0.14893617021276595,False
UBE2K,DTX3,P61086,Q8N9I9,0.02118793874979019,1178,0.42608315,-0.17089329659938812,-0.159387469291687,0.15273775216138327,False
UBE2K,RNF125,P61086,Q96EQ8,-0.04277525469660759,1178,0.46770538,-0.17089329659938812,0.051512278616428375,0.1336206896551724,False
UBE2K,RNF185,P61086,Q96GF1,-0.040785327553749084,1178,0.42794889,-0.17089329659938812,-0.05660170689225197,0.205,False
UBE2K,RNF5,P61086,Q99942,-0.02036418952047825,1177,0.58766981,-0.17089329659938812,-0.03679965063929558,0.19,False
ACTR3,HNRNPLL,P61158,Q8WVV9,-0.0030083719175308943,1178,0.48427512,-0.5630986094474792,-0.06076677888631821,0.18450184501845018,False
ACTR2,HNRNPLL,P61160,Q8WVV9,0.004247613716870546,1178,0.27152455,-1.2629363536834717,-0.06076677888631821,0.16420664206642066,False
ACTR1A,ACTR10,P61163,Q9NZ32,0.14508256316184998,1178,0.52619573,-0.7528063654899597,-1.5297715663909912,0.2446043165467626,False
ACTR1A,DCTN4,P61163,Q9UJW0,0.12941373884677887,1178,0.29682267,-0.7528063654899597,-0.8821777701377869,0.1565217391304348,False
YPEL3,MKRN3,P61236,Q13064,-0.04985769838094711,1178,0.36181432,-0.23058579862117767,0.0910174697637558,0.07889546351084813,False
